Target,Response,Informant
glass of water,glass of water,NY63A
glass of water,hot water,NY63A
glass of water,tumbler,NY63A
glass of water,goblets,NY63B
glass of water,water,NY63B
glass of water,tumblers,NY63B
glass of water,glass water,NY63C
glass of water,water up,NY63D!
glass of water,rainwater,NY63D!
glass of water,water,NY63D!
glass of water,drinking goblets,NY64A
glass of water,water,NY64B
glass of water,a glass of water,NY64B
glass of water,steep it,NY64B
glass of water,water,NY64B
glass of water,make another cup,NY64B
glass of water,glass,NY64C!
glass of water,water,NY64C!
glass of water,tumbler,NY64C!
glass of water,glass of water,NJ1A
glass of water,glass of water,NJ1B
glass of water,tumbler of water,NJ2A
glass of water,glass,NJ2A
glass of water,glass of water,NJ2B
glass of water,glass of water,NJ3A
glass of water,tumbler,NJ3A
glass of water,glass of water,NJ3B
glass of water,glass of water,NJ4A
glass of water,glass of water,NJ4B
glass of water,glass of water,NJ5A
glass of water,glass of water,NJ5B
glass of water,glass of water,NJ6A
glass of water,glass of water,NJ6B
glass of water,glass of water,NJ7A
glass of water,glass,NJ7B!
glass of water,tumbler of water,NJ7B!
glass of water,glass of water,NJ8A
glass of water,glass of water,NJ8B
glass of water,water,NJ9A
glass of water,water,NJ9A
glass of water,glass of water,NJ9A
glass of water,glass of water,NJ9B
glass of water,tumbler,NJ9B
glass of water,glass of water,NJ10A
glass of water,glass of water,NJ10B
glass of water,glass of water,NJ10C
glass of water,glass of water,NJ10D!
glass of water,glass,NJ11A
glass of water,tumbler of water,NJ11A
glass of water,glass of water,NJ11B
glass of water,glass of water,NJ11C
glass of water,glass of water,NJ12A
glass of water,tumbler of water,NJ12A
glass of water,glass of water,NJ12B
glass of water,glass of water,NJ13A
glass of water,glass of water,NJ13B
glass of water,glass of water,NJ14A
glass of water,tumbler,NJ14A
glass of water,glass of water,NJ14B
glass of water,glass of water,NJ15A
glass of water,glass of water,NJ15B
glass of water,broken,NJ15B
glass of water,glass of water,NJ16A
glass of water,glass of water,NJ16B
glass of water,glass of water,NJ17A
glass of water,glass of water,NJ17B
glass of water,glass of water,NJ18A
glass of water,glass of water,NJ18B
glass of water,glass of water,NJ18C!
glass of water,glass,NJ18D!
glass of water,tumbler of water,NJ18D!
glass of water,glass of water,NJ19A
glass of water,glass of water,NJ19B!
glass of water,glass,NJ20A
glass of water,tumbler of water,NJ20A
glass of water,glass,NJ20A
